filename	label
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (3).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (6).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK3/11/D_SPK3_c11 (8).wav	11
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (1).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (2).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (3).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (10).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (9).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (7).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/19/D_SPK3_c19 (6).wav	19
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (7).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (9).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (10).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (6).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (3).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (5).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/14/D_SPK3_c14 (1).wav	14
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (10).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (5).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (2).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (6).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (9).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (3).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/17/D_SPK3_c17 (8).wav	17
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (5).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (4).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (8).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (6).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (3).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (2).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/01/D_SPK3_c1 (9).wav	01
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (1).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (7).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (4).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (10).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (8).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (5).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/09/D_SPK3_c9 (2).wav	09
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (7).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (9).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (5).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (4).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (10).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (8).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/04/D_SPK3_c4 (1).wav	04
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (5).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (4).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (6).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (2).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (8).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (1).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/07/D_SPK3_c7 (7).wav	07
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (2).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (4).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (9).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (1).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (10).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (3).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/13/D_SPK3_c13 (7).wav	13
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (5).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (7).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (1).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (3).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (10).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (8).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/16/D_SPK3_c16 (4).wav	16
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (8).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (1).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (3).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (9).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (10).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (4).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/03/D_SPK3_c3 (5).wav	03
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (6).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (3).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (10).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (7).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (4).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (1).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/06/D_SPK3_c6 (2).wav	06
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (1).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (4).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (9).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (7).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (6).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (8).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/12/D_SPK3_c12 (5).wav	12
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (5).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (2).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (9).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (7).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (8).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (6).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/15/D_SPK3_c15 (10).wav	15
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (7).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (10).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (4).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (3).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (5).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (6).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/10/D_SPK3_c10 (2).wav	10
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (1).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (7).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (8).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (6).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (5).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (10).wav	18
/work/dodohow1011/dysarthria_zh_command/D_SPK3/18/D_SPK3_c18 (9).wav	18
